date,indicator,USD,EUR,JPY,GBP,SGD,AUD,CAD,CNY,CHF,THB,IDR,VND,KHR,MMK,PHP,BND,KRW,HKD,TWD,INR,PKR,NPR,SAR,AED,EGP,NZD,XDR
1999-10-01,high,3.8,4.1338,0.036531,6.3694,2.2828,2.523,2.5959,,2.6042,0.098433,0.000562,,,,0.095018,,0.003168,0.489186,0.119723,,,,1.013387,,,,5.3123
1999-10-01,low,3.8,3.9967,0.035218,6.2244,2.2396,2.4464,2.5448,,2.4951,0.09308,0.000462,,,,0.093194,,0.003121,0.48901,0.119516,,,,1.013131,,,,5.2467
1999-10-01,start,3.8,4.073,0.036055,6.2662,2.2396,2.4793,2.5908,,2.5485,0.09308,0.000462,,,,0.093194,,0.003121,0.489186,0.119554,,,,1.013266,,,,5.2849
1999-11-01,avg,3.8,3.9367,0.0363,6.1722,2.2751,2.431,2.5909,,2.4522,0.098,0.0005,,,,0.0942,,0.0032,0.489,0.1197,,,,1.0133,,,,5.2311
1999-11-01,end,3.8,3.8403,0.03727,6.0969,2.2577,2.4216,2.5789,,2.3951,0.097224,0.00051,,,,0.092807,,0.003276,0.489032,0.120026,,,,1.013387,,,,5.2046
1999-11-01,high,3.8,4.0079,0.03727,6.2616,2.2908,2.4565,2.5987,,2.4984,0.098714,0.000564,,,,0.09506,,0.003278,0.489123,0.120026,,,,1.014822,,,,5.2743
1999-11-01,low,3.8,3.8403,0.035734,6.0969,2.2577,2.4037,2.5778,,2.3951,0.097224,0.00051,,,,0.092807,,0.003176,0.488869,0.119627,,,,1.01309,,,,5.2046
1999-11-01,start,3.8,4.0079,0.036586,6.251,2.2908,2.4246,2.5869,,2.4984,0.098471,0.00056,,,,0.09487,,0.003176,0.489045,0.119761,,,,1.013279,,,,5.2743
1999-12-01,avg,3.8,3.8462,0.037,6.1326,2.2691,2.4333,2.5798,,2.402,0.0995,0.0005,,,,0.0937,,0.0033,0.4889,0.1202,,,,1.0133,,,,5.2169
1999-12-01,end,3.8,3.8333,0.037115,6.1389,2.2809,2.4852,2.6111,,2.3836,0.101199,0.000542,,,,0.094823,,0.003355,0.488809,0.121212,,,,1.013266,,,,5.2096
1999-12-01,high,3.8,3.9032,0.037442,6.1862,2.2848,2.4852,2.6198,,2.4396,0.101402,0.000543,,,,0.094823,,0.003367,0.489152,0.121212,,,,1.013658,,,,5.2357
1999-12-01,low,3.8,3.8042,0.036687,6.0756,2.2531,2.4045,2.5629,,2.3798,0.097473,0.00052,,,,0.092955,,0.003276,0.488746,0.119648,,,,1.013171,,,,5.1911
1999-12-01,start,3.8,3.8397,0.03712,6.0756,2.2612,2.4155,2.5765,,2.3964,0.097774,0.00052,,,,0.092955,,0.003276,0.489152,0.119988,,,,1.013658,,,,5.2115
2000-01-01,avg,3.8,3.8574,0.0362,6.233,2.2702,2.5001,2.6244,,2.3955,0.1018,0.0005,,,,0.0939,,0.0034,0.4885,0.1233,,,,1.0132,,,,5.209
2000-01-01,end,3.8,3.727,0.035564,6.1613,2.2281,2.4299,2.6283,,2.3148,0.101266,0.000512,,,,0.093746,,0.003373,0.488426,0.123678,,,,1.013171,,,,5.1409
2000-01-01,high,3.8,3.9265,0.037259,6.2805,2.2948,2.5314,2.6521,,2.4453,0.103261,0.000543,,,,0.095298,,0.003387,0.488715,0.123819,,,,1.013279,,,,5.2514
2000-01-01,low,3.8,3.727,0.035564,6.1598,2.2281,2.4299,2.6043,,2.3148,0.101024,0.00051,,,,0.093303,,0.003312,0.488416,0.121193,,,,1.013171,,,,5.1409
2000-01-01,start,3.8,3.8646,0.037259,6.1598,2.2885,2.5002,2.6288,,2.4066,0.103261,0.000543,,,,0.095048,,0.003369,0.488715,0.121193,,,,1.013225,,,,5.2291
2000-02-01,avg,3.8,3.7419,0.0347,6.0923,2.2349,2.3869,2.6188,,2.3282,0.1007,0.0005,,,,0.0936,,0.0034,0.4883,0.1237,,,,1.0132,,,,5.1108
2000-02-01,end,3.8,3.6913,0.034445,6.0739,2.2164,2.3387,2.6155,,2.2989,0.099947,0.000508,,,,0.092751,,0.003354,0.488275,0.123598,,,,1.013212,,,,5.0893
2000-02-01,high,3.8,3.8243,0.035367,6.1391,2.2519,2.4261,2.6434,,2.378,0.101509,0.000523,,,,0.094153,,0.003406,0.488432,0.124468,,,,1.013293,,,,5.1306
2000-02-01,low,3.8,3.6203,0.034041,6.0382,2.2164,2.3281,2.5991,,2.2501,0.099437,0.000499,,,,0.092751,,0.003327,0.488259,0.123397,,,,1.013144,,,,5.0883
2000-02-01,start,3.8,3.6887,0.034999,6.1254,2.237,2.4261,2.6211,,2.2926,0.101266,0.000508,,,,0.093613,,0.003358,0.488407,0.123578,,,,1.013212,,,,5.1058
2000-03-01,avg,3.8,3.6681,0.0356,6.0079,2.2155,2.3162,2.6028,,2.2862,0.1003,0.0005,,,,0.0928,,0.0034,0.4881,0.1238,,,,1.0132,,,,5.1023
2000-03-01,end,3.8,3.645,0.03599,6.0587,2.2107,2.306,2.6092,,2.2877,0.100357,0.0005,,,,0.092502,,0.003436,0.488027,0.124672,,,,1.013198,,,,5.1181
2000-03-01,high,3.8,3.7166,0.036204,6.0587,2.2283,2.344,2.623,,2.341,0.100636,0.000514,,,,0.093035,,0.003436,0.488278,0.124672,,,,1.013293,,,,5.1215
2000-03-01,low,3.8,3.6235,0.034797,5.9611,2.2023,2.2867,2.5805,,2.2645,0.099829,0.000498,,,,0.092502,,0.003367,0.488027,0.123377,,,,1.013198,,,,5.084
2000-03-01,start,3.8,3.6761,0.034797,6.0019,2.2106,2.3057,2.6174,,2.2892,0.099947,0.000512,,,,0.092881,,0.003367,0.488253,0.123658,,,,1.013212,,,,5.0888
2000-04-01,avg,3.8,3.5982,0.036,6.0164,2.2239,2.2679,2.5888,,2.2865,0.1001,0.0005,,,,0.0922,,0.0034,0.4879,0.1246,,,,1.0132,,,,5.088
2000-04-01,end,3.8,3.4624,0.035691,5.9765,2.2294,2.2445,2.5716,,2.2009,0.099947,0.000479,,,,0.092082,,0.003424,0.487861,0.124102,,,,1.013185,,,,5.013
2000-04-01,high,3.8,3.6697,0.036542,6.073,2.2399,2.3068,2.6215,,2.3402,0.100569,0.0005,,,,0.092463,,0.003432,0.488046,0.125413,,,,1.013212,,,,5.1242
2000-04-01,low,3.8,3.4624,0.035669,5.9765,2.2096,2.2346,2.5596,,2.2009,0.099738,0.000473,,,,0.091799,,0.003408,0.487861,0.123981,,,,1.013131,,,,5.013
2000-04-01,start,3.8,3.6246,0.036141,6.0469,2.2196,2.3068,2.6215,,2.2787,0.100516,0.000498,,,,0.092323,,0.003411,0.488046,0.124795,,,,1.013198,,,,5.1092
2000-05-01,avg,3.8,3.4487,0.0351,5.738,2.1989,2.199,2.5423,,2.2145,0.0976,0.0005,,,,0.0908,,0.0034,0.4878,0.1236,,,,1.0132,,,,4.9809
2000-05-01,end,3.8,3.5401,0.035714,5.6954,2.1956,2.1882,2.5244,,2.2545,0.097025,0.000441,,,,0.089092,,0.003364,0.487639,0.123517,,,,1.013158,,,,5.0161
2000-05-01,high,3.8,3.5401,0.035714,5.9305,2.2176,2.257,2.5707,,2.2596,0.099385,0.000478,,,,0.092127,,0.003427,0.487855,0.12392,,,,1.01332,,,,5.0339
2000-05-01,low,3.8,3.3913,0.034678,5.5965,2.1897,2.1605,2.5144,,2.1843,0.096606,0.000437,,,,0.088014,,0.003337,0.487639,0.123017,,,,1.013131,,,,4.9418
2000-05-01,start,3.8,3.4833,0.035013,5.9098,2.2176,2.2186,2.5707,,2.2252,0.099385,0.000474,,,,0.092077,,0.003421,0.487836,0.1239,,,,1.013158,,,,5.0041
2000-06-01,avg,3.8,3.604,0.0358,5.7372,2.1989,2.2544,2.5712,,2.3092,0.0972,0.0004,,,,0.089,,0.0034,0.4876,0.1234,,,,1.0132,,,,5.0558
2000-06-01,end,3.8,3.6186,0.035998,5.7709,2.1976,2.2737,2.5613,,2.3244,0.09705,0.000435,,,,0.087851,,0.003407,0.487473,0.123357,,,,1.013185,,,,5.0817
2000-06-01,high,3.8,3.6657,0.036343,5.7963,2.2087,2.3125,2.5917,,2.3493,0.09785,0.000448,,,,0.089781,,0.003413,0.487686,0.123558,,,,1.013212,,,,5.0828
2000-06-01,low,3.8,3.5386,0.035088,5.681,2.1911,2.1685,2.5401,,2.2527,0.09684,0.000435,,,,0.087851,,0.003356,0.487473,0.123137,,,,1.013158,,,,5.0073
2000-06-01,start,3.8,3.5606,0.035175,5.7038,2.193,2.1685,2.5401,,2.2607,0.09684,0.00044,,,,0.089056,,0.003356,0.487667,0.123257,,,,1.013158,,,,5.0073
2000-07-01,avg,3.8,3.5742,0.0352,5.7339,2.1837,2.2366,2.5712,,2.3051,0.0945,0.0004,,,,0.0855,,0.0034,0.4874,0.1228,,,,1.0132,,,,5.0317
2000-07-01,end,3.8,3.5099,0.03471,5.715,2.1927,2.2145,2.5698,,2.2662,0.091732,0.000423,,,,0.084661,,0.003401,0.487292,0.122344,,,,1.013131,,,,4.9907
2000-07-01,high,3.8,3.6258,0.035863,5.7705,2.1977,2.2817,2.5942,,2.3405,0.096803,0.000429,,,,0.087256,,0.003417,0.487461,0.123417,,,,1.013185,,,,5.0817
2000-07-01,low,3.8,3.5099,0.03471,5.6768,2.1733,2.192,2.5543,,2.2662,0.091732,0.000399,,,,0.084332,,0.003395,0.487292,0.122206,,,,1.013077,,,,4.9907
2000-07-01,start,3.8,3.6254,0.035863,5.7705,2.1977,2.2817,2.567,,2.3269,0.096803,0.000429,,,,0.087256,,0.003414,0.487445,0.123417,,,,1.013185,,,,5.0817
2000-08-01,avg,3.8,3.4457,0.0351,5.6691,2.2092,2.2127,2.5626,,2.2211,0.093,0.0005,,,,0.0846,,0.0034,0.4872,0.1223,,,,1.0131,,,,4.9724
2000-08-01,end,3.8,3.3944,0.035721,5.5208,2.2076,2.1723,2.5612,,2.1917,0.092785,0.000453,,,,0.084257,,0.003427,0.487198,0.122305,,,,1.013131,,,,4.9582
2000-08-01,high,3.8,3.5236,0.035738,5.7435,2.22,2.2582,2.5768,,2.2771,0.093527,0.000471,,,,0.085211,,0.003427,0.487286,0.122384,,,,1.013239,,,,4.9903
2000-08-01,low,3.8,3.3944,0.034717,5.5208,2.1937,2.1715,2.5508,,2.177,0.092065,0.000425,,,,0.084257,,0.0034,0.487186,0.122206,,,,1.013131,,,,4.9582
2000-08-01,start,3.8,3.5236,0.034717,5.6918,2.1937,2.2088,2.5563,,2.2771,0.092065,0.000426,,,,0.084798,,0.003403,0.487286,0.122226,,,,1.013131,,,,4.9903
2000-09-01,avg,3.8,3.3111,0.0356,5.4481,2.1865,2.1054,2.5614,,2.1635,0.0908,0.0004,,,,0.083,,0.0034,0.4873,0.1219,,,,1.0132,,,,4.9165
2000-09-01,end,3.8,3.3484,0.035197,5.5611,2.1824,2.0674,2.5308,,2.1962,0.089835,0.000432,,,,0.082251,,0.003407,0.487326,0.121329,,,,1.013131,,,,4.932
2000-09-01,high,3.8,3.4251,0.03607,5.5695,2.2087,2.1939,2.5805,,2.2067,0.093001,0.000458,,,,0.084099,,0.00344,0.487336,0.12268,,,,1.013212,,,,4.9502
2000-09-01,low,3.8,3.2211,0.035197,5.3099,2.1739,2.0454,2.5308,,2.1287,0.088941,0.000429,,,,0.082118,,0.003354,0.487223,0.121329,,,,1.013131,,,,4.8756
2000-09-01,start,3.8,3.3795,0.035682,5.506,2.2087,2.1875,2.5782,,2.1845,0.093001,0.000458,,,,0.084099,,0.003433,0.487239,0.122275,,,,1.013158,,,,4.9502
2000-10-01,avg,3.8,3.2558,0.0351,5.5246,2.17,2.0101,2.5146,,2.152,0.0879,0.0004,,,,0.0788,,0.0034,0.4873,0.1196,,,,1.0131,,,,4.891
2000-10-01,end,3.8,3.1969,0.034866,5.5104,2.163,1.9602,2.4806,,2.1033,0.086373,0.000403,,,,0.074437,,0.003329,0.487211,0.117284,,,,1.013144,,,,4.8615
2000-10-01,high,3.8,3.3531,0.035295,5.5985,2.1864,2.0655,2.5391,,2.2012,0.090498,0.000433,,,,0.082189,,0.003405,0.487511,0.121415,,,,1.013239,,,,4.9325
2000-10-01,low,3.8,3.1538,0.034802,5.4445,2.163,1.9602,2.4806,,2.088,0.086148,0.000403,,,,0.074003,,0.003328,0.487195,0.117248,,,,1.01305,,,,4.8505
2000-10-01,start,3.8,3.3531,0.035114,5.5985,2.1864,2.0602,2.5268,,2.2012,0.090498,0.000432,,,,0.082189,,0.003405,0.487386,0.121367,,,,1.013158,,,,4.9325
2000-11-01,avg,3.8,3.2496,0.0349,5.4214,2.1754,1.985,2.4642,,2.1374,0.0869,0.0004,,,,0.0763,,0.0033,0.4872,0.1172,,,,1.0131,,,,4.8772
2000-11-01,end,3.8,3.2627,0.034182,5.4025,2.1613,1.9815,2.4583,,2.1623,0.086472,0.000399,,,,0.076459,,0.003137,0.487195,0.115082,,,,1.01309,,,,4.8715
2000-11-01,high,3.8,3.2916,0.035469,5.5075,2.195,2.0165,2.4947,,2.1655,0.087912,0.000418,,,,0.078352,,0.003358,0.487379,0.118676,,,,1.013225,,,,4.918
2000-11-01,low,3.8,3.1854,0.034145,5.3211,2.1608,1.9386,2.4393,,2.0929,0.085847,0.000399,,,,0.074365,,0.003137,0.487189,0.115082,,,,1.012996,,,,4.8238
2000-11-01,start,3.8,3.2215,0.034914,5.502,2.1698,1.9758,2.4947,,2.111,0.086986,0.000414,,,,0.074437,,0.003345,0.487286,0.117466,,,,1.01309,,,,4.8846
2000-12-01,avg,3.8,3.3943,0.034,5.5425,2.1879,2.0742,2.4911,,2.2461,0.0878,0.0004,,,,0.0761,,0.0031,0.4872,0.1148,,,,1.0132,,,,4.915
2000-12-01,end,3.8,3.5331,0.033121,5.6662,2.1946,2.1081,2.5303,,2.3234,0.08779,0.000395,,,,0.076053,,0.003022,0.487211,0.114613,,,,1.013198,,,,4.9511
2000-12-01,high,3.8,3.5331,0.034445,5.6662,2.2016,2.1126,2.5303,,2.3234,0.090422,0.000413,,,,0.076822,,0.003208,0.487373,0.115222,,,,1.013293,,,,4.9578
2000-12-01,low,3.8,3.329,0.033121,5.4241,2.1696,2.0347,2.4588,,2.202,0.086788,0.000395,,,,0.07566,,0.003022,0.487189,0.114493,,,,1.01309,,,,4.8792
2000-12-01,start,3.8,3.329,0.03442,5.4241,2.1696,2.0347,2.4791,,2.202,0.086788,0.000399,,,,0.07649,,0.003137,0.487192,0.115047,,,,1.01309,,,,4.8799
2001-01-01,avg,3.8,3.5716,0.0326,5.6263,2.1883,2.1149,2.5305,,2.3369,0.088,0.0004,,,,0.0743,,0.003,0.4872,0.1163,,,,1.0132,,,,4.9506
2001-01-01,end,3.8,3.5194,0.032624,5.5543,2.1786,2.0777,2.5276,,2.3085,0.089275,0.000402,,,,0.077024,,0.003008,0.487242,0.117429,,,,1.013171,,,,4.9316
2001-01-01,high,3.8,3.6358,0.033392,5.7131,2.1972,2.1687,2.5444,,2.376,0.089275,0.000405,,,,0.078797,,0.003035,0.487242,0.117429,,,,1.013333,,,,4.9983
2001-01-01,low,3.8,3.4844,0.031886,5.5402,2.1758,2.0628,2.5134,,2.2932,0.086897,0.000395,,,,0.068909,,0.002945,0.487183,0.114991,,,,1.013104,,,,4.8946
2001-01-01,start,3.8,3.5693,0.033186,5.6848,2.1902,2.1191,2.5337,,2.3484,0.087377,0.000402,,,,0.07419,,0.002988,0.487204,0.115257,,,,1.013104,,,,4.9742
2001-02-01,avg,3.8,3.4996,0.0327,5.5225,2.18,2.0305,2.4964,,2.2788,0.0891,0.0004,,,,0.0789,,0.003,0.4872,0.1176,,,,1.0132,,,,4.9127
2001-02-01,end,3.8,3.4835,0.03266,5.4792,2.1827,1.9922,2.4864,,2.2642,0.08865,0.000387,,,,0.078781,,0.003041,0.487204,0.117375,,,,1.013225,,,,4.9114
2001-02-01,high,3.8,3.5688,0.033066,5.6107,2.1886,2.1077,2.543,,2.3271,0.08976,0.000398,,,,0.079908,,0.003075,0.487254,0.117857,,,,1.013333,,,,4.9607
2001-02-01,low,3.8,3.4381,0.032229,5.4792,2.1745,1.9865,2.4675,,2.2438,0.088075,0.000387,,,,0.076923,,0.002996,0.487192,0.117375,,,,1.013171,,,,4.8859
2001-02-01,start,3.8,3.5635,0.032892,5.6107,2.185,2.1077,2.543,,2.3271,0.089707,0.000398,,,,0.076923,,0.003031,0.487248,0.11783,,,,1.013239,,,,4.9607
2001-03-01,avg,3.8,3.4617,0.0314,5.4944,2.1473,1.918,2.4414,,2.2534,0.0866,0.0004,,,,0.0783,,0.0029,0.4872,0.1166,,,,1.0132,,,,4.8634
2001-03-01,end,3.8,3.3413,0.030544,5.4274,2.1105,1.8618,2.4159,,2.1923,0.084774,0.000365,,,,0.07697,,0.002856,0.487236,0.115854,,,,1.013279,,,,4.7905
2001-03-01,high,3.8,3.5551,0.032376,5.5902,2.1788,2.0032,2.4719,,2.309,0.088177,0.000386,,,,0.079598,,0.003019,0.487242,0.117611,,,,1.013333,,,,4.9299
2001-03-01,low,3.8,3.3413,0.030544,5.4049,2.1105,1.8618,2.4129,,2.1923,0.084774,0.000338,,,,0.07697,,0.002856,0.487179,0.115607,,,,1.013198,,,,4.7905
2001-03-01,start,3.8,3.5133,0.032376,5.4984,2.1788,2.0024,2.4719,,2.2758,0.088177,0.000386,,,,0.078533,,0.003019,0.487189,0.117466,,,,1.013225,,,,4.9158
2001-04-01,avg,3.8,3.3946,0.0307,5.454,2.0981,1.9069,2.4364,,2.2211,0.0836,0.0003,,,,0.0756,,0.0029,0.4872,0.1155,,,,1.0132,,,,4.817
2001-04-01,end,3.8,3.3858,0.030665,5.4511,2.0896,1.931,2.4643,,2.2025,0.083361,0.000322,,,,0.074081,,0.002862,0.487223,0.115467,,,,1.013198,,,,4.8101
2001-04-01,high,3.8,3.4493,0.031238,5.495,2.1102,1.9678,2.4643,,2.2539,0.084285,0.000365,,,,0.076351,,0.002926,0.487276,0.115678,,,,1.013279,,,,4.8428
2001-04-01,low,3.8,3.3347,0.030111,5.3875,2.0873,1.8348,2.408,,2.183,0.083015,0.000314,,,,0.074081,,0.002811,0.487204,0.115206,,,,1.013198,,,,4.7768
2001-04-01,start,3.8,3.3347,0.030154,5.3875,2.1017,1.8459,2.4083,,2.183,0.084164,0.000365,,,,0.076344,,0.002837,0.487229,0.115467,,,,1.013225,,,,4.7768
2001-05-01,avg,3.8,3.3257,0.0312,5.4217,2.0954,1.9788,2.4651,,2.1692,0.0835,0.0003,,,,0.0752,,0.0029,0.4872,0.1144,,,,1.0132,,,,4.7935
2001-05-01,end,3.8,3.2515,0.031709,5.4182,2.1017,1.9447,2.4591,,2.1345,0.083839,0.000343,,,,0.075262,,0.002948,0.487223,0.112095,,,,1.013239,,,,4.7661
2001-05-01,high,3.8,3.4037,0.031709,5.4741,2.1061,2.0119,2.4806,,2.2054,0.083913,0.000348,,,,0.075765,,0.002971,0.487242,0.115607,,,,1.013279,,,,4.8322
2001-05-01,low,3.8,3.2515,0.030676,5.3538,2.082,1.9447,2.4464,,2.1339,0.083297,0.000328,,,,0.074428,,0.002885,0.487195,0.111601,,,,1.013198,,,,4.7661
2001-05-01,start,3.8,3.3972,0.031126,5.4557,2.0902,1.9766,2.4806,,2.2028,0.083471,0.000342,,,,0.074598,,0.002885,0.487223,0.115572,,,,1.013198,,,,4.8101
2001-06-01,avg,3.8,3.2447,0.0311,5.3277,2.0928,1.9711,2.4923,,2.1306,0.084,0.0003,,,,0.0736,,0.0029,0.4872,0.1108,,,,1.0132,,,,4.7484
2001-06-01,end,3.8,3.2142,0.030627,5.3555,2.0877,1.926,2.4941,,2.1128,0.08395,0.000332,,,,0.07246,,0.002923,0.487201,0.110337,,,,1.013225,,,,4.7335
2001-06-01,high,3.8,3.2796,0.032024,5.3901,2.1014,2.0077,2.5107,,2.1531,0.084332,0.000341,,,,0.075054,,0.002968,0.487258,0.111634,,,,1.013252,,,,4.7704
2001-06-01,low,3.8,3.2034,0.0305,5.2187,2.0848,1.9162,2.4707,,2.1065,0.08371,0.000332,,,,0.07246,,0.002914,0.487186,0.110177,,,,1.013198,,,,4.7334
2001-06-01,start,3.8,3.2161,0.032024,5.3901,2.1014,1.9162,2.4707,,2.1164,0.08371,0.000341,,,,0.075054,,0.002968,0.487204,0.111535,,,,1.013212,,,,4.7704
2001-07-01,avg,3.8,3.268,0.0305,5.3738,2.0838,1.938,2.4859,,2.1591,0.0833,0.0004,,,,0.0713,,0.0029,0.4872,0.1093,,,,1.0133,,,,4.7551
2001-07-01,end,3.8,3.3275,0.030439,5.4293,2.1094,1.9162,2.4867,,2.2038,0.083151,0.000401,,,,0.070942,,0.002917,0.487217,0.109404,,,,1.013239,,,,4.7832
2001-07-01,high,3.8,3.3444,0.030882,5.4293,2.1123,1.9694,2.5182,,2.2161,0.083811,0.000401,,,,0.072113,,0.002939,0.487226,0.110369,,,,1.014917,,,,4.7939
2001-07-01,low,3.8,3.1781,0.030193,5.312,2.0686,1.9162,2.4584,,2.0885,0.08306,0.000334,,,,0.070078,,0.002892,0.487183,0.108324,,,,1.013171,,,,4.7088
2001-07-01,start,3.8,3.2243,0.030488,5.3783,2.0853,1.9405,2.5073,,2.1165,0.083811,0.000335,,,,0.072113,,0.002924,0.48722,0.110273,,,,1.013198,,,,4.7342
2001-08-01,avg,3.8,3.4194,0.0312,5.4547,2.1548,1.9919,2.471,,2.2579,0.0845,0.0004,,,,0.0732,,0.003,0.4872,0.1099,,,,1.0133,,,,4.8436
2001-08-01,end,3.8,3.4498,0.03166,5.5068,2.1693,2.0165,2.4581,,2.274,0.085663,0.000417,,,,0.07419,,0.002959,0.487217,0.109895,,,,1.013847,,,,4.8953
2001-08-01,high,3.8,3.484,0.031731,5.5201,2.1743,2.0389,2.4892,,2.2943,0.085944,0.00045,,,,0.074818,,0.002978,0.487242,0.110177,,,,1.014429,,,,4.8969
2001-08-01,low,3.8,3.3339,0.030455,5.3808,2.1065,1.9393,2.4572,,2.2105,0.083015,0.000394,,,,0.070717,,0.002924,0.487195,0.109416,,,,1.013198,,,,4.783
2001-08-01,start,3.8,3.345,0.030455,5.4255,2.1065,1.9393,2.4782,,2.2105,0.083015,0.000404,,,,0.070717,,0.002924,0.487217,0.109416,,,,1.013225,,,,4.7934
2001-09-01,avg,3.8,3.464,0.032,5.5604,2.1735,1.9257,2.4276,,2.3222,0.0857,0.0004,,,,0.0741,,0.0029,0.4872,0.1099,,,,1.0132,,,,4.8859
2001-09-01,end,3.8,3.4761,0.031867,5.5938,2.1527,1.8611,2.4063,,2.3529,0.085518,0.000393,,,,0.074006,,0.002902,0.487198,0.110048,,,,1.013036,,,,4.8982
2001-09-01,high,3.8,3.5232,0.032636,5.6075,2.1934,2.0039,2.4507,,2.4007,0.086315,0.000427,,,,0.074473,,0.002969,0.487242,0.110113,,,,1.013847,,,,4.9284
2001-09-01,low,3.8,3.3704,0.031294,5.4779,2.1496,1.8516,2.4063,,2.2272,0.084964,0.00039,,,,0.073923,,0.002902,0.487189,0.109573,,,,1.013009,,,,4.8296
2001-09-01,start,3.8,3.4529,0.031891,5.5201,2.1827,2.0039,2.4499,,2.2776,0.086178,0.000427,,,,0.074473,,0.002969,0.487211,0.110017,,,,1.013198,,,,4.8953
2001-10-01,avg,3.8,3.4462,0.0313,5.5207,2.101,1.9177,2.4196,,2.328,0.085,0.0004,,,,0.0734,,0.0029,0.4872,0.11,,,,1.0132,,,,4.8594
2001-10-01,end,3.8,3.4426,0.031168,5.5237,2.0839,1.92,2.407,,2.3428,0.085097,0.000364,,,,0.073119,,0.002939,0.487179,0.110081,,,,1.013252,,,,4.8678
2001-10-01,high,3.8,3.5034,0.031725,5.6297,2.1507,1.958,2.4353,,2.3649,0.085403,0.000387,,,,0.074049,,0.002942,0.487242,0.110113,,,,1.013252,,,,4.8974
2001-10-01,low,3.8,3.3852,0.030902,5.4158,2.0759,1.8675,2.4063,,2.29,0.084774,0.000364,,,,0.072223,,0.002883,0.487179,0.10989,,,,1.01309,,,,4.8117
2001-10-01,start,3.8,3.4571,0.031725,5.5902,2.1507,1.8675,2.4069,,2.3338,0.085403,0.000387,,,,0.074049,,0.002914,0.487242,0.110113,,,,1.013144,,,,4.8868
2001-11-01,avg,3.8,3.378,0.0311,5.4653,2.0778,1.9626,2.3843,,2.3043,0.0856,0.0004,,,,0.0731,,0.003,0.4872,0.1102,,,,1.0132,,,,4.8209
2001-11-01,end,3.8,3.3708,0.030674,5.4158,2.0756,1.9743,2.408,,2.295,0.086462,0.000363,,,,0.073148,,0.003006,0.487367,0.110289,,,,1.013293,,,,4.8111
2001-11-01,high,3.8,3.435,0.031587,5.5653,2.094,1.9853,2.408,,2.3334,0.086462,0.000367,,,,0.073416,,0.003016,0.487367,0.110417,,,,1.013306,,,,4.8624
2001-11-01,low,3.8,3.3423,0.030575,5.3707,2.0641,1.9192,2.3701,,2.2852,0.084973,0.000347,,,,0.072846,,0.00293,0.487183,0.110033,,,,1.013212,,,,4.7835
2001-11-01,start,3.8,3.421,0.031069,5.5229,2.0818,1.9192,2.392,,2.3256,0.084973,0.000361,,,,0.073147,,0.002943,0.487183,0.110081,,,,1.013212,,,,4.8298
2001-12-01,avg,3.8,3.3874,0.0299,5.4677,2.0683,1.9534,2.4065,,2.2951,0.0865,0.0004,,,,0.0735,,0.003,0.4873,0.1096,,,,1.0132,,,,4.8024
2001-12-01,end,3.8,3.3662,0.028955,5.5161,2.0529,1.939,2.3911,,2.2757,0.086022,0.000365,,,,0.073644,,0.002883,0.487348,0.108541,,,,1.013225,,,,4.7714
2001-12-01,high,3.8,3.4251,0.030723,5.5279,2.0763,1.9819,2.426,,2.3327,0.086987,0.000378,,,,0.074233,,0.003975,0.487398,0.110369,,,,1.013293,,,,4.8231
2001-12-01,low,3.8,3.3406,0.028914,5.3797,2.0529,1.9253,2.3771,,2.2481,0.085944,0.000361,,,,0.072986,,0.002882,0.48718,0.10817,,,,1.013212,,,,4.767
2001-12-01,start,3.8,3.4001,0.030723,5.4065,2.0725,1.9819,2.4122,,2.3116,0.086472,0.000361,,,,0.072986,,0.002997,0.487245,0.110337,,,,1.013266,,,,4.8146
2002-01-01,avg,3.8,3.3621,0.0287,5.4506,2.0666,1.9648,2.376,,2.2804,0.0863,0.0004,,,,0.0739,,0.0029,0.4873,0.1085,,,,1.0133,,,,4.7579
2002-01-01,end,3.8,3.2773,0.028609,5.3753,2.0756,1.9295,2.3936,,2.2251,0.086501,0.000368,,,,0.074197,,0.00291,0.487239,0.108805,,,,1.013212,,,,4.7091
2002-01-01,high,3.8,3.4373,0.029052,5.5311,2.0797,1.996,2.3936,,2.3133,0.086669,0.000368,,,,0.074226,,0.00293,0.487323,0.108852,,,,1.013279,,,,4.8018
2002-01-01,low,3.8,3.2773,0.028174,5.3605,2.0547,1.9295,2.35,,2.2251,0.085895,0.000363,,,,0.073473,,0.002855,0.487211,0.108201,,,,1.013212,,,,4.7066
2002-01-01,start,3.8,3.3951,0.028826,5.5311,2.0547,1.9424,2.3869,,2.2929,0.085895,0.000363,,,,0.07349,,0.002875,0.487286,0.108324,,,,1.013212,,,,4.799
2002-02-01,avg,3.8,3.3059,0.0284,5.4091,2.0754,1.9524,2.3794,,2.2375,0.0868,0.0004,,,,0.0741,,0.0029,0.4872,0.1084,,,,1.0133,,,,4.7296
2002-02-01,end,3.8,3.2872,0.028378,5.3932,2.0716,1.9633,2.3617,,2.2268,0.086947,0.000373,,,,0.074117,,0.002868,0.487242,0.108386,,,,1.013266,,,,4.7182
2002-02-01,high,3.8,3.3307,0.028748,5.4452,2.0832,1.969,2.3912,,2.2525,0.087226,0.000374,,,,0.074255,,0.0029,0.487273,0.10882,,,,1.01332,,,,4.7478
